sentence 	 label
ruud van nistelrooy will miss manchester united #39;s last champions league group d game away to fenerbahce on wednesday because of a calf injury, the premier league club said . 	1
ap - the supreme court considered tuesday whether state alcoholic beverage regulations put in place 70 years ago, after prohibition was lifted, should remain the law of the land in the internet age . 	0
pixar animation studios will delay the release of its next film,  quot;cars, quot; until june 2006 as it switches from a holiday release schedule to releasing films during the summer when more children are at home . 	2
crude oil fell to the lowest in more than four months on speculation that warm weather and increased refinery production bolstered us heating-oil stockpiles last week . 	2
no spectators will be watching in the ground, but the eyes of europe will be trained on romes olympic stadium tonight as real madrid seek the win they probably need to avoid a humiliating, early exit from the champions league . 	1
ap - lebron james scored 27 points and assisted on lucious harris' clinching 3-pointer with 6 seconds left as the first-place cleveland cavaliers won their eighth straight at home, 103-97 over the new jersey nets on tuesday night . 	1
champaign, ill. -- ron zook took over illinois #39; struggling football program tuesday, returning to his roots and promising to turn around a team that has sunk to the bottom of the big ten since winning a league title in 2001 . 	1
coca-cola has decided not to sell its c2 brand in the uk, one of the company #39;s biggest markets, raising doubts about the future of the mid- calorie soft drink just six months after its launch in north america and japan . 	2
san francisco -- four mainstream it companies are pooling resources to launch a standardized enterprise grid infrastructure based on their products . 	3
as the shuffling of players intensifies this off-season, some of the boston red sox' pictures will come down. the champions will have to change . 	1
kylan loney had five 3s among her 23 points, and arizona state used 24 turnovers by 11th-ranked georgia to win 67-57 tuesday night . 	1
"ap - lawmakers fought over and failed to pass legal reforms aimed at ensuring a fair rematch of ukraine's fraudulent presidential runoff, accusing each other tuesday of acting in bad faith as several thousand orange-clad protesters besieged parliament and chanted, ""parasites! parasites!"" "	0
kieran richardson has banished any thought of leaving manchester united - either permanently or on loan. the 20-year-old londoner is expected to make his 20th senior appearance tonight as sir alex ferguson 	1
a bipartisan commission that includes energy industry executives, environmentalists and academics will issue a report wednesday that calls on the nation to adopt mandatory limits on greenhouse gas emissions linked to global warming, set stricter fuel economy standards and promote nuclear power, renewable energy and oil exploration . 	2
dirk nowitzki scored 23 of his 34 points in the second half as the dallas mavericks snapped the minnesota timberwolves #39; five-game winning streak 97-87 . 	1
stephen graham scores 16 points, including two late three-point plays, and no. 5 oklahoma state beat no. 4 syracuse, 74-60 . 	1
new figures show japan's economy is barely staying out of recession with annual growth of just 0.2 in the third quarter . 	2
pakistan test-fires a short-range nuclear capable missile, the second in just over a week, officials say . 	0
tokyo - china's lenovo group ltd. signed a definitive agreement on wednesday to acquire ibm corp.'s personal computing division. lenovo will pay us\$1.25 billion in cash for the business, which is expected to transform it into the world's number three pc maker, the companies announced . 	3
china's biggest computer maker, lenovo group, said today it has acquired a majority stake in international business machines corp.'s personal computer business for \$1.25 billion, one of the biggest chinese overseas acquisitions ever . 	2
