sentence 	 label
madrid (reuters) - victims of the madrid train bombings lodged a stinging rebuke against politicians for seeking to gain by sorrows that have afflicted 191 lives, injecting a new sense of self pity into a previously raucous parliamentary inquiry . 	0
sprint corp and nextel communication in their rivalry is more potent on wednesday, proclaimed their intent to merge, creating a more formidable rival to the two greatest us mobile operators, and a large wireline communication company supporting 	2
and apple has made the software of the ipod photo digital music player more secure by updating it to prevent the playing of the music purchased from a realnetworks. #39 ; and it is lawful to buy of apple.com . 	3
valencia have not appealed against the seven @-@ match ban given to midfielder miguel angel angulo by the uefa for his conduct during last week andapos;s champions league match against werder bremen . 	1
the manager of the flemish international centre back jean @-@ alain boumsong hath made an offer to rangers for a newcastle united manager graeme souness but the scottish club have rejected his initial offer . 	1
the department of justice is now considering a request from a justice department official that a sum of \$210 million be paid to settle a justice department inquiry into securities fraud, a department official told cbs.com . 	2
according to the interfax news agency, russian oil giant yukos wednesday, a company of the state of russia, is seeking to have us debtor in bankruptcy protection, in an effort to prevent the coming of the coming of the coming of the coming of 	2
the legal battle that file swappers and edonkey service hosts are under against the motion picture association of america being launched by the motion picture association of america using the concept of file swappers . 	3
bukavu @-@ nairobi @-@ united nations peacekeepers have discharged upon troops that tried to enter into a democratical republic of congo (drc) from rwanda, the unlicensed or @-@ reported on wednesday . 	0
in mid april, a.d. 14, a new company of the newmont mining company was indicted for polluting a bay in the land of the sultans of the east by an attempt to propertly disposite the waste; the company is presently proceeding against charges against the 	0
